,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2008,oly,W,1.0,Alla Vazhenina,KAZ,A,73.88,-115.0,115.0,119.0,119.0,2,141.0,145.0,147.0,147.0,2,266.0
1,2008,oly,W,2.0,Lidia Valentín,ESP,A,74.42,-110.0,110.0,115.0,115.0,5,130.0,135.0,-138.0,135.0,6,250.0
2,2008,oly,W,3.0,Damaris Aguirre,MEX,A,74.82,103.0,106.0,109.0,109.0,8,130.0,135.0,136.0,136.0,5,245.0
3,2008,oly,W,4.0,Ubaldina Valoyes,COL,A,73.3,105.0,-110.0,110.0,110.0,6,130.0,134.0,-138.0,134.0,8,244.0
4,2008,oly,W,5.0,Jeane Lassen,CAN,A,74.42,-105.0,105.0,-110.0,105.0,9,130.0,135.0,-140.0,135.0,6,240.0
5,2008,oly,W,6.0,Nadiya Myronyuk,UKR,A,74.11,102.0,-105.0,105.0,105.0,9,125.0,127.0,132.0,132.0,9,237.0
6,2008,oly,W,7.0,Yuliya Novakovich,BLR,A,74.19,105.0,-110.0,110.0,110.0,6,115.0,122.0,127.0,127.0,11,237.0
7,2008,oly,W,8.0,Elizabeth Poblete,CHI,A,74.43,86.0,91.0,-93.0,91.0,12,106.0,-111.0,-111.0,106.0,12,197.0
8,2008,oly,W,0.0,Cao Lei,CHN,A,73.16,120.0,125.0,128.0,128.0,1,147.0,154.0,-159.0,154.0,1,-282.0
9,2008,oly,W,0.0,Nadezhda Evstyukhina,RUS,A,73.33,112.0,-117.0,117.0,117.0,4,138.0,143.0,147.0,147.0,2,-264.0
10,2008,oly,W,0.0,Iryna Kulesha,BLR,A,74.78,112.0,116.0,118.0,118.0,3,128.0,133.0,137.0,137.0,4,-255.0
11,2008,oly,W,0.0,Hripsime Khurshudyan,ARM,A,74.74,100.0,105.0,-110.0,105.0,9,125.0,-130.0,130.0,130.0,10,-235.0
