,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1980,oly,M,1.0,Yurik Vardanyan,URS,A,81.7,165.0,172.5,177.5,177.5,1,205.0,215.5,222.5,222.5,1,400.0
1,1980,oly,M,2.0,Blagoy Blagoev,BUL,A,81.6,165.0,170.0,175.0,175.0,2,192.5,197.5,0.0,197.5,5,372.5
2,1980,oly,M,3.0,Dušan Poliačik,TCH,A,82.0,155.0,-160.0,160.0,160.0,3,200.0,205.0,207.5,207.5,2,367.5
3,1980,oly,M,4.0,Jan Lisowski,POL,A,81.85,150.0,-155.0,-155.0,150.0,8,197.5,205.0,-210.0,205.0,3,355.0
4,1980,oly,M,5.0,Krasimir Drandarov,BUL,A,81.95,150.0,-155.0,155.0,155.0,4,200.0,-205.0,-212.5,200.0,4,355.0
5,1980,oly,M,6.0,Paweł Rabczewski,POL,A,82.3,155.0,-160.0,-160.0,155.0,4,-195.0,195.0,-202.5,195.0,6,350.0
6,1980,oly,M,7.0,Detlef Blasche,GDR,A,80.95,-152.5,152.5,-157.5,152.5,7,192.5,-197.5,-197.5,192.5,7,345.0
7,1980,oly,M,8.0,Juhani Avellan,FIN,A,82.35,150.0,-155.0,0.0,150.0,8,-182.5,182.5,-190.0,182.5,10,332.5
8,1980,oly,M,9.0,Vladimir Zrnić,YUG,A,82.3,137.5,-142.5,142.5,142.5,12,180.0,-187.5,187.5,187.5,8,330.0
9,1980,oly,M,10.0,Stefan Jonsson,SWE,A,82.35,137.5,-142.5,142.5,142.5,12,180.0,185.0,-187.5,185.0,9,327.5
10,1980,oly,M,11.0,Talal Hassoun Abdul Kader,IRQ,A,81.55,137.5,142.5,145.0,145.0,11,177.5,-182.5,-182.5,177.5,11,322.5
11,1980,oly,M,12.0,Erling Johansen,DEN,A,81.4,142.5,147.5,-150.0,147.5,10,170.0,-175.0,-175.0,170.0,13,317.5
12,1980,oly,M,13.0,Stephen Pinsent,GBR,A,79.5,-135.0,135.0,-140.0,135.0,15,170.0,-175.0,-175.0,170.0,13,305.0
13,1980,oly,M,14.0,Salem Ajjoub,SYR,A,82.5,127.5,-132.5,-132.5,127.5,16,170.0,175.0,-177.5,175.0,12,302.5
14,1980,oly,M,0.0,Petre Dumitru,ROM,A,81.9,155.0,-160.0,-160.0,155.0,4,-190.0,-190.0,-190.0,-190.0,19,0.0
15,1980,oly,M,0.0,Robert Kabbas,AUS,A,81.6,142.5,-147.5,-147.5,142.5,12,-182.5,-182.5,-182.5,-182.5,18,0.0
16,1980,oly,M,0.0,Þorsteinn Leifsson,ISL,A,82.4,125.0,-130.0,-130.0,125.0,17,-160.0,-160.0,-160.0,-160.0,17,0.0
17,1980,oly,M,0.0,Bertalan Mandzák,HUN,A,81.8,-155.0,-155.0,-155.0,-155.0,19,0.0,0.0,0.0,0.0,15,0.0
18,1980,oly,M,0.0,Serge Van Cottom,BEL,A,81.55,-132.5,-132.5,-132.5,-132.5,18,0.0,0.0,0.0,0.0,15,0.0
