,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2000,oly,W,1.0,Tara Nott,USA,A,47.48,80.0,-82.5,82.5,82.5,2,100.0,102.5,-105.0,102.5,3,185.0
1,2000,oly,W,2.0,Raema Lisa Rumbewas,INA,A,47.98,80.0,-85.0,-85.0,80.0,4,102.5,105.0,-107.5,105.0,1,185.0
2,2000,oly,W,3.0,Sri Indriyani,INA,A,47.28,80.0,-82.5,82.5,82.5,2,-100.0,-100.0,100.0,100.0,4,182.5
3,2000,oly,W,4.0,Kay Thi Win,MYA,A,47.48,80.0,-85.0,-85.0,80.0,4,100.0,-105.0,-105.0,100.0,4,180.0
4,2000,oly,W,5.0,Robin Goad,USA,A,47.66,77.5,-80.0,-80.0,77.5,6,95.0,100.0,-105.0,100.0,4,177.5
5,2000,oly,W,6.0,Kaori Niyanagi,JPN,A,47.66,75.0,-80.0,-80.0,75.0,8,-100.0,100.0,-105.0,100.0,4,175.0
6,2000,oly,W,7.0,Eva Giganti,ITA,A,46.56,-77.5,-77.5,77.5,77.5,6,92.5,-95.0,-95.0,92.5,8,170.0
7,2000,oly,W,8.0,Sabrina Richard,FRA,A,46.88,70.0,-72.5,-75.0,70.0,9,87.5,-92.5,-92.5,87.5,9,157.5
8,2000,oly,W,9.0,Maria Elisabete Jorge,BRA,A,47.4,55.0,-60.0,60.0,60.0,10,75.0,-80.0,-80.0,75.0,10,135.0
9,2000,oly,W,10.0,Dika Toua,PNG,A,47.36,-45.0,45.0,50.0,50.0,11,62.5,67.5,-72.5,67.5,11,117.5
10,2000,oly,W,0.0,Donka Mincheva,BUL,A,47.62,-80.0,-80.0,-82.5,-80.0,12,0.0,0.0,0.0,0.0,12,0.0
11,2000,oly,W,0.0,Izabela Dragneva,BUL,A,47.78,80.0,-85.0,85.0,85.0,1,100.0,105.0,0.0,105.0,1,0.0
