,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2000,oly,M,1.0,Nikolaj Pešalov,CRO,A,61.56,145.0,-150.0,150.0,150.0,1,175.0,-185.0,0.0,175.0,2,325.0
1,2000,oly,M,2.0,Leonidas Sabanis,GRE,A,61.3,142.5,147.5,-150.0,147.5,2,170.0,-175.0,-175.0,170.0,5,317.5
2,2000,oly,M,3.0,Henadzi Aliashchuk,BLR,A,61.68,137.5,142.5,-145.0,142.5,3,172.5,175.0,-177.5,175.0,2,317.5
3,2000,oly,M,4.0,Le Maosheng,CHN,A,61.28,140.0,-145.0,-145.0,140.0,4,175.0,-177.5,-177.5,175.0,2,315.0
4,2000,oly,M,5.0,Mehdi Panzvan,IRI,A,61.52,-140.0,140.0,-145.0,140.0,4,162.5,-172.5,-172.5,162.5,8,302.5
5,2000,oly,M,6.0,Hiroshi Ikehata,JPN,B,61.78,135.0,-140.0,-140.0,135.0,8,165.0,-172.5,-172.5,165.0,6,300.0
6,2000,oly,M,7.0,Vladimir Popov,MDA,B,61.56,130.0,135.0,-137.5,135.0,8,-160.0,-160.0,160.0,160.0,11,295.0
7,2000,oly,M,8.0,Elkhan Suleymanov,AZE,B,61.84,130.0,-135.0,-135.0,130.0,12,-162.5,-162.5,162.5,162.5,8,292.5
8,2000,oly,M,9.0,Yurik Sarkisyan,AUS,A,61.74,125.0,-130.0,-130.0,125.0,13,160.0,165.0,-167.5,165.0,6,290.0
9,2000,oly,M,10.0,Zoltán Farkas,HUN,A,61.76,127.5,132.5,-135.0,132.5,10,155.0,-160.0,-160.0,155.0,13,287.5
10,2000,oly,M,11.0,Marcus Stephen,NRU,A,61.6,115.0,122.5,-127.5,122.5,16,152.5,162.5,-167.5,162.5,8,285.0
11,2000,oly,M,12.0,Samson Matam,FRA,B,61.88,125.0,-130.0,-130.0,125.0,13,160.0,-165.0,-165.0,160.0,11,285.0
12,2000,oly,M,13.0,Dmitriy Lomakin,KAZ,B,61.92,125.0,130.0,132.5,132.5,10,150.0,-155.0,-155.0,150.0,15,282.5
13,2000,oly,M,14.0,Kim Young-tae,KOR,B,61.92,-120.0,-120.0,120.0,120.0,17,155.0,-165.0,-165.0,155.0,13,275.0
14,2000,oly,M,15.0,Sunday Mathias,NGR,B,61.24,110.0,115.0,-120.0,115.0,18,150.0,-155.0,-155.0,150.0,15,265.0
15,2000,oly,M,0.0,Im Yong-su,PRK,B,61.7,-130.0,132.5,137.5,137.5,7,-167.5,-167.5,-170.0,-167.5,21,0.0
16,2000,oly,M,0.0,Ümürbek Bazarbaýew,TKM,B,61.78,117.5,122.5,125.0,125.0,13,-150.0,-150.0,-150.0,-150.0,20,0.0
17,2000,oly,M,0.0,Aleksey Bortkov,RUS,A,61.82,-130.0,-130.0,-130.0,-130.0,20,0.0,0.0,0.0,0.0,17,0.0
18,2000,oly,M,0.0,Naim Süleymanoğlu,TUR,A,61.9,-145.0,-145.0,-145.0,-145.0,21,0.0,0.0,0.0,0.0,17,0.0
19,2000,oly,M,0.0,Chom Singnoi,THA,B,61.92,-122.5,-122.5,-122.5,-122.5,19,0.0,0.0,0.0,0.0,17,0.0
20,2000,oly,M,0.0,Sevdalin Minchev,BUL,A,61.56,140.0,-145.0,-145.0,140.0,4,-172.5,172.5,177.5,177.5,1,0.0
