,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1984,oly,M,1.0,Yao Jingyuan,CHN),A,67.2,135.0,140.0,142.5,142.5,1,172.5,177.5,-180.0,177.5,1,320.0
1,1984,oly,M,2.0,Andrei Socaci,ROU),A,67.1,135.0,140.0,142.5,142.5,1,165.0,170.0,-172.5,170.0,4,312.5
2,1984,oly,M,3.0,Jouni Grönman,FIN),A,67.2,140.0,-145.0,-145.0,140.0,3,172.5,-177.5,-180.0,172.5,2,312.5
3,1984,oly,M,4.0,Dean Willey,GBR),A,67.85,135.0,140.0,-142.5,140.0,3,165.0,170.0,-172.5,170.0,4,310.0
4,1984,oly,M,5.0,Choji Taira,JPN),A,67.2,125.0,130.0,132.5,132.5,7,165.0,170.0,172.5,172.5,2,305.0
5,1984,oly,M,6.0,Yasushige Sasaki,JPN),A,67.15,135.0,140.0,-142.5,140.0,3,157.5,162.5,-167.5,162.5,8,302.5
6,1984,oly,M,7.0,Bill Stellios,AUS),A,67.2,130.0,135.0,137.5,137.5,6,165.0,-170.0,-170.0,165.0,7,302.5
7,1984,oly,M,8.0,Ma Jianping,CHN),A,67.25,-130.0,130.0,-135.0,130.0,9,-167.5,167.5,-172.5,167.5,6,297.5
8,1984,oly,M,9.0,Patrick Bassey,NGR),B,66.7,125.0,132.5,-137.5,132.5,7,-155.0,155.0,162.5,162.5,8,295.0
9,1984,oly,M,10.0,Pietro Pujia,ITA),B,67.4,-120.0,120.0,127.5,127.5,10,155.0,162.5,-165.0,162.5,8,290.0
10,1984,oly,M,11.0,Gregor Bialowas,AUT),A,67.0,-122.5,-122.5,122.5,122.5,11,-160.0,160.0,-167.5,160.0,11,282.5
11,1984,oly,M,12.0,Fernando Mariaca,ESP),B,66.8,122.5,-127.5,-127.5,122.5,11,152.5,157.5,-162.5,157.5,12,280.0
12,1984,oly,M,13.0,Donald Abrahamson,USA),B,67.35,115.0,120.0,122.5,122.5,11,150.0,155.0,-157.5,155.0,13,277.5
13,1984,oly,M,14.0,Michael Norell,SWE),B,67.3,-120.0,120.0,-125.0,120.0,14,152.5,-157.5,-157.5,152.5,14,272.5
14,1984,oly,M,15.0,Surendra Hamal,NEP),B,64.95,-102.5,102.5,-107.5,102.5,15,132.5,-137.5,-137.5,132.5,16,235.0
15,1984,oly,M,16.0,Leslie Ata,SOL),B,66.2,75.0,80.0,-82.5,80.0,16,100.0,105.0,107.5,107.5,18,187.5
16,1984,oly,M,0.0,Claude Dallaire,CAN),A,67.35,-125.0,-125.0,-125.0,-125.0,19,0.0,0.0,0.0,0.0,19,0.0
17,1984,oly,M,0.0,Antulio Delgado-Ogaldez,GUA),B,66.75,-102.5,-102.5,-102.5,-102.5,17,120.0,-125.0,-125.0,120.0,17,0.0
18,1984,oly,M,0.0,Hatem Bouabid,TUN),B,67.05,-110.0,-110.0,-110.0,-110.0,18,135.0,-140.0,-140.0,135.0,15,0.0
