,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1992,oly,M,1.0,Ivan Ivanov,BUL,A,51.8,110.0,115.0,0.0,115.0,1,142.5,147.5,150.0,150.0,1,265.0
1,1992,oly,M,2.0,Lin Qisheng,CHN,A,51.6,110.0,115.0,-117.5,115.0,1,140.0,142.5,147.5,147.5,2,262.5
2,1992,oly,M,3.0,Traian CihÃƒÆ’Ã¢â‚¬Å¾Ãƒâ€ Ã¢â‚¬â„¢rean,ROU,A,51.75,-112.5,112.5,-117.5,112.5,4,130.0,140.0,-142.5,140.0,3,252.5
3,1992,oly,M,4.0,Go Gwang-Gu,KOR,A,51.85,107.5,112.5,-115.0,112.5,4,135.0,140.0,-142.5,140.0,3,252.5
4,1992,oly,M,5.0,Halil Mutlu,TUR,A,51.75,105.0,110.0,112.5,112.5,4,135.0,-137.5,-137.5,135.0,5,247.5
5,1992,oly,M,6.0,Gil Nam-Su,PRK,A,51.95,100.0,-105.0,-105.0,100.0,9,130.0,135.0,-137.5,135.0,5,235.0
6,1992,oly,M,7.0,Humberto Fuentes,VEN,A,51.65,100.0,-105.0,-105.0,100.0,9,125.0,130.0,-135.0,130.0,7,230.0
7,1992,oly,M,8.0,JosÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â© AndrÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â©s IbÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â±ez,ESP,A,51.85,95.0,100.0,-102.5,100.0,9,122.5,-130.0,-130.0,122.5,10,222.5
8,1992,oly,M,9.0,Atsushi Irei,JPN,A,51.8,95.0,100.0,-105.0,100.0,9,115.0,-122.5,122.5,122.5,10,222.5
9,1992,oly,M,10.0,Badathala Adisekhar,IND,A,51.8,92.5,97.5,-100.0,97.5,13,120.0,-125.0,125.0,125.0,8,222.5
10,1992,oly,M,11.0,Alvaro Marenco,NCA,A,51.9,95.0,-100.0,-100.0,95.0,15,125.0,0.0,0.0,125.0,8,220.0
11,1992,oly,M,12.0,Ansela Marlen Wijewickrema,SRI,A,51.45,87.5,92.5,95.0,95.0,15,117.5,-122.5,-125.0,117.5,12,212.5
12,1992,oly,M,13.0,Sevdalin Minchev,BUL,A,51.85,112.5,-117.5,-117.5,112.5,4,-140.0,0.0,0.0,0.0,13,112.5
13,1992,oly,M,14.0,Zhang Zairong,CHN,A,51.6,-115.0,115.0,-120.0,115.0,1,-137.5,-137.5,-137.5,-137.5,18,-22.5
14,1992,oly,M,15.0,Enosh Depthios,INA,A,51.55,-97.5,-97.5,97.5,97.5,13,-127.5,-127.5,0.0,0.0,13,97.5
15,1992,oly,M,16.0,Hiroshi Watanabe,JPN,A,51.5,-110.0,-110.0,-110.0,-110.0,18,0.0,0.0,0.0,0.0,13,-110.0
16,1992,oly,M,17.0,Kim Myong-Sik,PRK,A,51.9,100.0,-105.0,105.0,105.0,8,0.0,-140.0,-140.0,0.0,13,105.0
17,1992,oly,M,18.0,Genc Barkici,ALB,A,52.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,13,0.0
