,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2016,oly,W,1.0,Hsu Shu-ching,Chinese Taipei,A,52.6,92.0,96.0,100.0,100.0,2,112.0,-126.0,,,1,212.0
1,2016,oly,W,2.0,Hidilyn Diaz,Philippines,A,52.61,-88.0,88.0,-91.0,88.0,5,111.0,112.0,-117.0,112.0,2,200.0
2,2016,oly,W,3.0,Yoon Jin-hee,South Korea,A,52.59,88.0,-90.0,-90.0,88.0,5,-110.0,110.0,111.0,111.0,3,199.0
3,2016,oly,W,4.0,Rebeka Koha,Latvia,A,52.11,-87.0,87.0,90.0,90.0,3,103.0,107.0,-110.0,107.0,4,197.0
4,2016,oly,W,5.0,Rosane Santos,Brazil,A,52.57,85.0,-90.0,90.0,90.0,3,103.0,-107.0,-108.0,103.0,7,193.0
5,2016,oly,W,6.0,Kanae Yagi,Japan,B,52.39,-81.0,-81.0,81.0,81.0,7,-101.0,101.0,105.0,105.0,5,186.0
6,2016,oly,W,7.0,Dewi Safitri,Indonesia,A,52.78,-80.0,-80.0,80.0,80.0,8,-105.0,105.0,-108.0,105.0,5,185.0
7,2016,oly,W,8.0,Evagjelia Veli,Albania,B,51.58,68.0,72.0,75.0,75.0,9,88.0,90.0,-96.0,90.0,8,165.0
8,2016,oly,W,9.0,Lely Burgos,Puerto Rico,B,49.53,67.0,70.0,72.0,72.0,10,85.0,88.0,90.0,90.0,8,162.0
9,2016,oly,W,10.0,Scarleth Mercado,Nicaragua,B,52.85,62.0,66.0,-68.0,66.0,11,83.0,86.0,89.0,89.0,10,155.0
10,2016,oly,W,11.0,Fiorella Cueva,Peru,B,48.32,62.0,65.0,-67.0,65.0,12,85.0,88.0,-90.0,88.0,11,153.0
11,2016,oly,W,12.0,Sofía Rito,Uruguay,B,51.74,-64.0,64.0,-67.0,64.0,13,-82.0,82.0,-88.0,82.0,12,146.0
12,2016,oly,W,0.0,Li Yajun,China,A,52.5,98.0,101.0,-104.0,101.0,1,-123.0,-126.0,-126.0,-123.0,13,0.0
