,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1996,oly,M,1.0,Naim Süleymanoğlu,TUR,A,63.9,145.0,-147.5,147.5,147.5,1,180.0,185.0,187.5,187.5,1,335.0
1,1996,oly,M,2.0,Valerios Leonidis,GRE,A,63.22,140.0,145.0,-147.5,145.0,2,180.0,187.5,-190.0,187.5,1,332.5
2,1996,oly,M,3.0,Xiao Jiangang,CHN,A,63.15,140.0,-145.0,145.0,145.0,2,170.0,-177.5,177.5,177.5,3,322.5
3,1996,oly,M,4.0,Georgios Tzelilis,GRE,A,63.5,137.5,142.5,145.0,145.0,2,172.5,177.5,-180.0,177.5,3,322.5
4,1996,oly,M,5.0,Adrián Popa,HUN,A,63.93,130.0,135.0,-137.5,135.0,8,167.5,-172.5,172.5,172.5,5,307.5
5,1996,oly,M,6.0,Ilian Iliev,BUL,A,63.9,-137.5,137.5,142.5,142.5,5,162.5,-167.5,-167.5,162.5,9,305.0
6,1996,oly,M,7.0,Mücahit Yağci,TUR,B,63.46,130.0,135.0,-137.5,135.0,8,162.5,167.5,-170.0,167.5,6,302.5
7,1996,oly,M,8.0,Zoltán Kecskés,HUN,A,63.6,130.0,135.0,-137.5,135.0,8,162.5,167.5,-170.0,167.5,6,302.5
8,1996,oly,M,9.0,Petar Petrov,BUL,A,63.68,140.0,-145.0,-145.0,140.0,6,160.0,-165.0,-165.0,160.0,12,300.0
9,1996,oly,M,10.0,Yoshihisa Miyaji,JPN,B,63.63,135.0,140.0,-142.5,140.0,6,152.5,-157.5,157.5,157.5,20,297.5
10,1996,oly,M,11.0,Umar Edelkhanov,RUS,B,63.9,132.5,-137.5,-137.5,132.5,11,-162.5,-162.5,162.5,162.5,9,295.0
11,1996,oly,M,12.0,Eduard Darbinyan,ARM,A,63.61,-132.5,-132.5,132.5,132.5,11,-160.0,160.0,-167.5,160.0,12,292.5
12,1996,oly,M,13.0,Hwang Hui-Yeol,KOR,A,63.88,127.5,-132.5,132.5,132.5,11,-157.5,160.0,-162.5,160.0,12,292.5
