,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1996,oly,M,1.0,Tang Lingsheng,CHN,A,58.61,130.0,135.0,137.5,137.5,1,162.5,167.5,170.0,170.0,1,307.5
1,1996,oly,M,2.0,Leonidas Sabanis,GRE,A,58.53,135.0,137.5,-140.0,137.5,1,162.5,-167.5,167.5,167.5,2,305.0
2,1996,oly,M,3.0,Nikolay Peshalov,BUL,A,58.88,-132.5,132.5,137.5,137.5,1,-162.5,-162.5,165.0,165.0,3,302.5
3,1996,oly,M,4.0,Hiroshi Ikehata,JPN,B,58.66,125.0,130.0,132.5,132.5,7,157.5,162.5,165.0,165.0,3,297.5
4,1996,oly,M,5.0,William Vargas,CUB,A,58.73,-130.0,130.0,135.0,135.0,4,155.0,160.0,162.5,162.5,5,297.5
5,1996,oly,M,6.0,Xu Dong,CHN,A,58.6,132.5,-137.5,-137.5,132.5,7,162.5,-170.0,-170.0,162.5,5,295.0
6,1996,oly,M,7.0,Yurik Sarkisian,AUS,A,58.6,125.0,-130.0,-130.0,125.0,10,155.0,-160.0,-160.0,155.0,7,280.0
7,1996,oly,M,8.0,Zoltán Farkas,HUN,B,58.9,130.0,-132.5,-132.5,130.0,9,140.0,145.0,150.0,150.0,8,280.0
8,1996,oly,M,9.0,Bryan Jacob,USA,B,58.82,117.5,122.5,-125.0,122.5,11,145.0,150.0,-152.5,150.0,8,272.5
9,1996,oly,M,10.0,Petr Stanislav,CZE,B,58.7,105.0,110.0,112.5,112.5,12,135.0,140.0,142.5,142.5,10,255.0
10,1996,oly,M,11.0,Raghavan Chanderasekaran,IND,B,58.89,-110.0,110.0,112.5,112.5,12,135.0,140.0,-145.0,140.0,11,252.5
11,1996,oly,M,12.0,Viktor Sinyak,BLR,B,58.7,112.5,-120.0,-120.0,112.5,12,132.5,-137.5,137.5,137.5,12,250.0
12,1996,oly,M,13.0,César Rodríguez,PUR,B,58.21,105.0,-110.0,110.0,110.0,15,132.5,-137.5,-137.5,132.5,14,242.5
13,1996,oly,M,14.0,Nuno Alves,POR,B,58.28,97.5,100.0,102.5,102.5,16,130.0,135.0,-137.5,135.0,13,237.5
14,1996,oly,M,15.0,Bonayan Al-Dosari,KSA,B,58.89,95.0,-102.5,102.5,102.5,16,115.0,-125.0,125.0,125.0,15,227.5
15,1996,oly,M,16.0,Mostapha Buihamghet,TUN,B,58.62,90.0,-95.0,-95.0,90.0,18,110.0,115.0,120.0,120.0,16,210.0
16,1996,oly,M,0.0,Chun Byung-kwan,KOR,A,58.95,130.0,135.0,-137.5,135.0,4,-165.0,-167.5,-167.5,-165.0,20,0.0
17,1996,oly,M,0.0,Asif Malikov,AZE,A,58.74,-125.0,-125.0,-125.0,-125.0,20,0.0,0.0,0.0,0.0,17,0.0
18,1996,oly,M,0.0,Marcus Stephen,NRU,A,58.88,-120.0,-120.0,-120.0,-120.0,19,0.0,0.0,0.0,0.0,17,0.0
19,1996,oly,M,0.0,Hafiz Suleymanoglu,TUR,A,58.9,130.0,135.0,-137.5,135.0,4,-157.5,-157.5,-160.0,-157.5,19,0.0
