,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2004,oly,W,1.0,Chen Yanqing,CHN,A,57.17,102.5,107.5,-110.0,107.5,1,-130.0,130.0,-135.0,130.0,1,237.5
1,2004,oly,W,2.0,Ri Song-hui,PRK,A,57.22,-102.5,102.5,-107.5,102.5,2,-130.0,130.0,-137.5,130.0,1,232.5
2,2004,oly,W,3.0,Wandee Kameaim,THA,A,57.27,95.0,100.0,102.5,102.5,2,125.0,127.5,-130.0,127.5,3,230.0
3,2004,oly,W,4.0,Aylin Daşdelen,TUR,A,57.47,-100.0,100.0,-102.5,100.0,4,-125.0,125.0,-132.5,125.0,4,225.0
4,2004,oly,W,5.0,Aleksandra Klejnowska,POL,A,56.96,92.5,95.0,97.5,97.5,5,-122.5,122.5,-127.5,122.5,5,220.0
5,2004,oly,W,6.0,Pak Hyon-suk,PRK,A,57.63,95.0,-100.0,-100.0,95.0,6,122.5,-127.5,-127.5,122.5,5,217.5
6,2004,oly,W,7.0,Alexandra Escobar,ECU,A,56.52,95.0,-100.0,-100.0,95.0,6,115.0,120.0,-122.5,120.0,7,215.0
7,2004,oly,W,8.0,Patmawati Abdul Hamid,INA,A,57.0,95.0,-100.0,-100.0,95.0,6,117.5,-122.5,-122.5,117.5,10,212.5
8,2004,oly,W,9.0,Michaela Breeze,GBR,A,57.45,92.5,-95.0,-97.5,92.5,10,115.0,120.0,-122.5,120.0,7,212.5
9,2004,oly,W,10.0,Franca Gbodo,NGR,B,57.47,90.0,-95.0,95.0,95.0,6,110.0,115.0,117.5,117.5,10,212.5
10,2004,oly,W,11.0,Maryse Turcotte,CAN,B,57.29,85.0,90.0,-92.5,90.0,11,115.0,-120.0,120.0,120.0,7,210.0
11,2004,oly,W,12.0,Zlatina Atanasova,BUL,A,57.68,90.0,-95.0,-95.0,90.0,11,115.0,-125.0,-125.0,115.0,12,205.0
12,2004,oly,W,13.0,Charikleia Kastritsi,GRE,B,57.48,90.0,-95.0,-95.0,90.0,11,110.0,-115.0,-115.0,110.0,13,200.0
13,2004,oly,W,14.0,Namkhaidorjiin Bayarmaa,MGL,B,57.75,80.0,87.5,-90.0,87.5,14,-107.5,107.5,-112.5,107.5,14,195.0
