,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2008,oly,W,1.0,Oxana Slivenko,RUS,A,68.47,110.0,-115.0,115.0,115.0,2,136.0,140.0,0.0,140.0,2,255.0
1,2008,oly,W,2.0,Leydi Solís,COL,A,67.54,99.0,103.0,105.0,105.0,5,125.0,132.0,135.0,135.0,3,240.0
2,2008,oly,W,3.0,Abeer Abdelrahman,EGY,A,69.0,100.0,-105.0,105.0,105.0,5,-133.0,133.0,-136.0,133.0,5,238.0
3,2008,oly,W,4.0,Tulia Medina,COL,A,68.63,100.0,104.0,106.0,106.0,4,120.0,-124.0,124.0,124.0,6,230.0
4,2008,oly,W,5.0,Hanna Batsiushka,BLR,A,68.65,105.0,-110.0,-110.0,105.0,5,120.0,-126.0,-126.0,120.0,8,225.0
5,2008,oly,W,6.0,Rika Saito,JPN,A,68.65,-87.0,87.0,-90.0,87.0,9,115.0,120.0,122.0,122.0,7,209.0
6,2008,oly,W,0.0,Iriner Jiménez,VEN,A,65.33,87.0,90.0,-93.0,90.0,8,-120.0,-120.0,-120.0,-120.0,10,0.0
7,2008,oly,W,0.0,Hong Yong-ok,PRK,A,68.07,-103.0,-103.0,-103.0,-103.0,10,0.0,0.0,0.0,0.0,9,0.0
8,2008,oly,W,0.0,Liu Chunhong,CHN,A,68.87,120.0,125.0,128.0,128.0,1,145.0,149.0,158.0,158.0,1,0.0
9,2008,oly,W,0.0,Nataliya Davydova,UKR,A,68.63,110.0,113.0,115.0,115.0,2,130.0,133.0,135.0,135.0,3,0.0
