,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2012,oly,W,1.0,Lidia Valentín,ESP,A,74.39,-115.0,115.0,120.0,120.0,4,140.0,145.0,-148.0,145.0,4,265.0
1,2012,oly,W,2.0,Abeer Abdelrahman,EGY,A,74.6,112.0,116.0,118.0,118.0,5,140.0,-148.0,-151.0,140.0,5,258.0
2,2012,oly,W,3.0,Madias Nzesso,CMR,B,74.55,105.0,110.0,115.0,115.0,6,131.0,-136.0,-140.0,131.0,6,246.0
3,2012,oly,W,4.0,Ewa Mizdal,POL,A,70.58,100.0,102.0,104.0,104.0,7,127.0,-132.0,-133.0,127.0,8,231.0
4,2012,oly,W,5.0,Jaqueline Ferreira,BRA,B,74.12,95.0,100.0,102.0,102.0,8,121.0,126.0,128.0,128.0,7,230.0
5,2012,oly,W,6.0,María Fernanda Valdés,CHI,B,74.7,96.0,-100.0,-100.0,96.0,10,120.0,127.0,-131.0,127.0,8,223.0
6,2012,oly,W,7.0,Lim Ji-hye,KOR,B,74.81,97.0,-102.0,-103.0,97.0,9,-125.0,126.0,-132.0,126.0,10,223.0
7,2012,oly,W,8.0,Thuraia Sobh,SYR,B,73.36,80.0,86.0,-91.0,86.0,11,105.0,-113.0,115.0,115.0,11,201.0
8,2012,oly,W,9.0,Khadija Mohammed,UAE,B,74.72,47.0,51.0,-53.0,51.0,12,53.0,58.0,62.0,62.0,12,113.0
9,2012,oly,W,0.0,Nadezhda Evstyukhina,RUS,A,74.23,-125.0,-125.0,-125.0,-125.0,13,0.0,0.0,0.0,0.0,13,0.0
10,2012,oly,W,0.0,Svetlana Podobedova,KAZ,A,74.58,-126.0,126.0,130.0,130.0,2,150.0,156.0,161.0,161.0,1,-291.0
11,2012,oly,W,0.0,Natalia Zabolotnaya,RUS,A,74.8,125.0,128.0,131.0,131.0,1,147.0,155.0,160.0,160.0,2,-291.0
12,2012,oly,W,0.0,Iryna Kulesha,BLR,A,74.95,116.0,121.0,-125.0,121.0,3,140.0,145.0,148.0,148.0,3,-269.0
