,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2008,oly,W,1.0,Chen Yanqing,CHN,A,57.66,100.0,103.0,106.0,106.0,1,130.0,132.0,138.0,138.0,1,244.0
1,2008,oly,W,2.0,O Jong-ae,PRK,A,57.15,95.0,-98.0,-98.0,95.0,6,125.0,-131.0,131.0,131.0,2,226.0
2,2008,oly,W,3.0,Wandee Kameaim,THA,A,57.25,95.0,98.0,-100.0,98.0,3,125.0,128.0,-129.0,128.0,4,226.0
3,2008,oly,W,4.0,Alexandra Escobar,ECU,A,57.82,-96.0,96.0,99.0,99.0,2,120.0,124.0,-127.0,124.0,5,223.0
4,2008,oly,W,5.0,Romela Begaj,ALB,A,57.56,95.0,98.0,-100.0,98.0,3,110.0,115.0,118.0,118.0,7,216.0
5,2008,oly,W,6.0,Aleksandra Klejnowska,POL,A,57.66,-92.0,92.0,95.0,95.0,6,120.0,-125.0,-126.0,120.0,6,215.0
6,2008,oly,W,7.0,Roxana Cocoș,ROU,A,57.88,82.0,86.0,89.0,89.0,10,111.0,-115.0,115.0,115.0,8,204.0
7,2008,oly,W,8.0,Geralee Vega,PUR,A,57.51,-90.0,-90.0,90.0,90.0,8,112.0,-115.0,-116.0,112.0,9,202.0
8,2008,oly,W,9.0,Marieta Gotfryd,POL,A,57.7,90.0,-95.0,-95.0,90.0,8,105.0,110.0,-113.0,110.0,10,200.0
9,2008,oly,W,10.0,Hidilyn Diaz,PHI,A,56.28,80.0,85.0,-90.0,85.0,11,-102.0,102.0,107.0,107.0,11,192.0
10,2008,oly,W,11.0,Wendy Hale,SOL,A,57.15,74.0,78.0,-82.0,78.0,12,95.0,-100.0,-100.0,95.0,12,173.0
11,2008,oly,W,0.0,Marina Shainova,RUS,A,57.93,95.0,-98.0,98.0,98.0,3,125.0,-128.0,129.0,129.0,3,0.0
