,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2004,oly,M,1.0,Hossein Rezazadeh,IRI,A,162.95,200.0,207.5,210.0,210.0,1,250.0,-263.5,263.5,263.5,1,472.5
1,2004,oly,M,2.0,Viktors Ščerbatihs,LAT,A,140.72,197.5,202.5,205.0,205.0,3,242.5,-247.5,250.0,250.0,2,455.0
2,2004,oly,M,3.0,Velichko Cholakov,BUL,A,161.31,200.0,205.0,207.5,207.5,2,240.0,-245.0,-245.0,240.0,4,447.5
3,2004,oly,M,4.0,Hennadiy Krasylnykov,UKR,B,118.43,-195.0,195.0,200.0,200.0,5,235.0,-240.0,240.0,240.0,4,440.0
4,2004,oly,M,5.0,Oleksiy Kolokoltsev,UKR,A,125.07,190.0,-195.0,195.0,195.0,6,235.0,242.5,-252.5,242.5,3,437.5
5,2004,oly,M,6.0,Paweł Najdek,POL,A,140.44,182.5,187.5,190.0,190.0,9,240.0,-250.0,-250.0,240.0,4,430.0
6,2004,oly,M,7.0,Shane Hamman,USA,A,158.93,192.5,-197.5,-197.5,192.5,8,230.0,237.5,-242.5,237.5,7,430.0
7,2004,oly,M,8.0,An Yong-kwon,KOR,A,136.9,195.0,202.5,-205.0,202.5,4,225.0,-235.0,-240.0,225.0,9,427.5
8,2004,oly,M,9.0,Igor Khalilov,UZB,B,145.33,180.0,185.0,187.5,187.5,11,225.0,-232.5,232.5,232.5,8,420.0
9,2004,oly,M,10.0,Grzegorz Kleszcz,POL,B,124.33,185.0,190.0,-192.5,190.0,9,225.0,-230.0,-230.0,225.0,9,415.0
10,2004,oly,M,11.0,Mohamed Ihsan,EGY,B,142.72,180.0,185.0,-190.0,185.0,12,220.0,-227.5,-232.5,220.0,11,405.0
11,2004,oly,M,12.0,Takanobu Iwazaki,JPN,B,127.7,165.0,-170.0,170.0,170.0,14,215.0,-225.0,-225.0,215.0,12,385.0
12,2004,oly,M,13.0,Joel Bran,GUA,B,134.26,150.0,160.0,-165.0,160.0,15,-210.0,210.0,-220.0,210.0,13,370.0
13,2004,oly,M,14.0,Itte Detenamo,NRU,B,137.65,147.5,152.5,155.0,155.0,16,192.5,-197.5,0.0,192.5,14,347.5
14,2004,oly,M,0.0,Stian Grimseth,NOR,B,158.3,180.0,185.0,-190.0,185.0,12,-205.0,0.0,0.0,0.0,15,0.0
15,2004,oly,M,0.0,Ronny Weller,GER,A,151.84,195.0,-200.0,-202.5,195.0,6,0.0,0.0,0.0,0.0,15,0.0
16,2004,oly,M,0.0,Ashot Danielyan,ARM,A,163.27,-200.0,-200.0,-200.0,-200.0,17,0.0,0.0,0.0,0.0,15,0.0
