,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2008,oly,M,1.0,Zhang Xiangxiang,CHN,A,61.91,139.0,-143.0,143.0,143.0,1,169.0,176.0,-184.0,176.0,1,319.0
1,2008,oly,M,2.0,Diego Salazar,COL,A,61.47,132.0,136.0,138.0,138.0,3,163.0,165.0,167.0,167.0,2,305.0
2,2008,oly,M,3.0,Triyatno,INA,A,61.9,133.0,-135.0,135.0,135.0,5,-163.0,-163.0,163.0,163.0,4,298.0
3,2008,oly,M,4.0,Antoniu Buci,ROU,A,61.66,126.0,-130.0,130.0,130.0,9,161.0,165.0,-168.0,165.0,3,295.0
4,2008,oly,M,5.0,Phaisan Hansawong,THA,A,61.6,132.0,-135.0,-135.0,132.0,7,-162.0,162.0,-166.0,162.0,5,294.0
5,2008,oly,M,6.0,Lázaro Ruiz,CUB,A,61.75,128.0,132.0,-135.0,132.0,7,162.0,-168.0,-168.0,162.0,5,294.0
6,2008,oly,M,7.0,Tolkunbek Hudaýbergenow,TKM,A,61.96,-126.0,126.0,-131.0,126.0,14,162.0,-170.0,-170.0,162.0,5,288.0
7,2008,oly,M,8.0,Mohamed Abdelbaki,EGY,B,62.0,-129.0,-129.0,129.0,129.0,11,155.0,159.0,-164.0,159.0,8,288.0
8,2008,oly,M,9.0,Yang Sheng-hsiung,TPE,B,61.97,125.0,130.0,-134.0,130.0,9,151.0,157.0,-163.0,157.0,9,287.0
9,2008,oly,M,10.0,Henadzi Makhveyenia,BLR,B,61.95,120.0,-128.0,128.0,128.0,12,150.0,-156.0,-156.0,150.0,12,278.0
10,2008,oly,M,11.0,Manuel Minginfel,FSM,B,61.69,115.0,120.0,-123.0,120.0,15,145.0,150.0,155.0,155.0,10,275.0
11,2008,oly,M,12.0,Jasvir Singh,CAN,B,61.67,110.0,115.0,-118.0,115.0,16,145.0,151.0,-156.0,151.0,11,266.0
12,2008,oly,M,0.0,Ji Hun-min,KOR,A,61.91,137.0,140.0,142.0,142.0,2,-161.0,-161.0,-161.0,-161.0,16,0.0
13,2008,oly,M,0.0,Im Yong-su,PRK,A,61.6,-138.0,138.0,-140.0,138.0,3,-168.0,-168.0,-168.0,-168.0,17,0.0
14,2008,oly,M,0.0,Óscar Figueroa,COL,A,61.66,-128.0,-128.0,-128.0,-128.0,17,0.0,0.0,0.0,0.0,13,0.0
15,2008,oly,M,0.0,Ümürbek Bazarbaýew,TKM,A,61.96,133.0,-136.0,-137.0,133.0,6,-160.0,-160.0,-162.0,-160.0,15,0.0
16,2008,oly,M,0.0,Sardar Hasanov,AZE,B,61.96,-128.0,-128.0,128.0,128.0,12,-152.0,-152.0,-152.0,-152.0,14,0.0
