,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1992,oly,M,1.0,Alexander Kurlovitch,EUN,A,131.05,195.0,200.0,205.0,205.0,1,237.5,245.0,-250.0,245.0,1,450.0
1,1992,oly,M,2.0,Leonid Taranenko,EUN,A,144.1,-187.5,187.5,0.0,187.5,2,232.5,237.5,-242.5,237.5,2,425.0
2,1992,oly,M,3.0,Manfred Nerlinger,GER,A,149.75,180.0,-185.0,-185.0,180.0,4,232.5,-242.5,-247.5,232.5,3,412.5
3,1992,oly,M,4.0,Ernesto Aguero,CUB,A,163.35,175.0,182.5,-187.5,182.5,3,230.0,-240.0,-240.0,230.0,4,412.5
4,1992,oly,M,5.0,Mitko Mitev,BUL,A,127.35,180.0,-185.0,-185.0,180.0,4,220.0,-225.0,-225.0,220.0,6,400.0
5,1992,oly,M,6.0,JiÃƒÆ’Ã¢â‚¬Â¦ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­ ZubrickÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â½,TCH,A,156.5,-172.5,170.0,-177.5,170.0,7,222.5,-227.5,-232.5,222.5,5,392.5
6,1992,oly,M,7.0,ErdinÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â§ Aslan,TUR,A,128.3,170.0,-175.0,-175.0,170.0,7,220.0,-225.0,-225.0,220.0,6,390.0
7,1992,oly,M,8.0,Mario Martinez,USA,A,141.45,170.0,-175.0,-175.0,170.0,7,210.0,-215.0,215.0,215.0,8,385.0
8,1992,oly,M,9.0,Martin Zawieja,GER,A,128.35,170.0,-175.0,-175.0,170.0,7,210.0,-215.0,-215.0,210.0,10,380.0
9,1992,oly,M,10.0,Mark Henry,USA,A,166.4,-165.0,165.0,-170.0,165.0,12,-202.5,202.5,212.5,212.5,9,377.5
10,1992,oly,M,11.0,Steve Kettner,AUS,A,131.95,-165.0,170.0,-175.0,170.0,7,200.0,205.0,-210.0,205.0,12,375.0
11,1992,oly,M,12.0,Vanni Lauzana,ITA,A,118.5,155.0,160.0,-165.0,160.0,16,200.0,-210.0,210.0,210.0,10,370.0
12,1992,oly,M,13.0,Anders T BergstrÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¶m,SWE,A,124.0,160.0,165.0,-170.0,165.0,12,200.0,-210.0,-210.0,200.0,13,365.0
13,1992,oly,M,14.0,Raimonds Bergmanis,LAT,A,118.4,-162.5,162.5,-167.5,162.5,15,200.0,-205.0,-207.5,200.0,13,362.5
14,1992,oly,M,15.0,Reda El-Batoty,EGY,A,120.85,160.0,-170.0,-170.0,160.0,16,200.0,-207.5,-207.5,200.0,13,360.0
15,1992,oly,M,16.0,Rickard Nilsson,SWE,A,111.9,-165.0,-165.0,165.0,165.0,12,185.0,-200.0,-200.0,185.0,17,350.0
16,1992,oly,M,17.0,Rolando Marchinares,PER,A,133.25,147.5,152.5,-155.0,152.5,18,187.5,192.5,195.0,195.0,16,347.5
17,1992,oly,M,18.0,Mustafa Ahshad,LBA,A,112.85,130.0,135.0,140.0,140.0,19,160.0,165.0,170.0,170.0,18,310.0
18,1992,oly,M,19.0,Gilbert Ojadi Aduche,NGR,A,126.4,-180.0,180.0,-190.0,180.0,4,-220.0,-220.0,0.0,0.0,19,180.0
19,1992,oly,M,20.0,Kim Tae-Hyeon,KOR,A,126.45,-180.0,-180.0,-180.0,-180.0,20,0.0,0.0,0.0,0.0,19,-180.0
