,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1988,oly,M,1.0,Joachim Kunz,GDR),A,67.2,142.5,147.5,150.0,150.0,3,180.0,-190.0,190.0,190.0,2,340.0
1,1988,oly,M,2.0,Israel Militosyan,URS),A,67.1,155.0,-160.0,-160.0,155.0,2,182.5,-187.5,-187.5,182.5,3,337.5
2,1988,oly,M,3.0,Li Jinhe,CHN),A,67.2,142.5,147.5,-150.0,147.5,4,177.5,-182.5,-182.5,177.5,4,325.0
3,1988,oly,M,4.0,Marek Seweryn,POL),A,66.8,140.0,-145.0,145.0,145.0,5,-172.5,-172.5,172.5,172.5,5,317.5
4,1988,oly,M,5.0,Ergun Batmaz,TUR),C,67.45,-140.0,140.0,145.0,145.0,5,165.0,172.5,-175.0,172.5,5,317.5
5,1988,oly,M,6.0,Xiao Minglin,CHN),A,66.45,132.5,-137.5,-137.5,132.5,10,172.5,-177.5,-177.5,172.5,5,305.0
6,1988,oly,M,7.0,Istvan Kerek,HUN),A,66.75,132.5,-140.0,-140.0,132.5,10,170.0,-175.0,-175.0,170.0,8,302.5
7,1988,oly,M,8.0,Christos Constandinidis,GRE),B,67.2,-132.5,132.5,137.5,137.5,7,-162.5,162.5,-167.5,162.5,10,300.0
8,1988,oly,M,9.0,Choji Taira,JPN),B,67.05,122.5,127.5,-130.0,127.5,14,165.0,170.0,-172.5,170.0,8,297.5
9,1988,oly,M,10.0,Langis Cote,CAN),B,67.15,132.5,137.5,-140.0,137.5,7,160.0,-165.0,-165.0,160.0,12,297.5
10,1988,oly,M,11.0,Reijo Kiiskila,FIN),B,67.4,130.0,-135.0,135.0,135.0,9,-162.5,162.5,-167.5,162.5,10,297.5
11,1988,oly,M,12.0,Lawrence Iquaibom,NGR),B,67.1,-125.0,125.0,-130.0,125.0,16,150.0,155.0,160.0,160.0,12,285.0
12,1988,oly,M,13.0,Michael Jacques,USA),C,67.35,-120.0,120.0,125.0,125.0,16,150.0,-157.5,157.5,157.5,15,282.5
13,1988,oly,M,14.0,Paulo Duarte,POR),C,67.35,120.0,125.0,-127.5,125.0,16,150.0,-155.0,-155.0,150.0,16,275.0
14,1988,oly,M,15.0,Tomas Rodriguez,PAN),C,67.25,117.5,-122.5,-122.5,117.5,20,145.0,-150.0,-150.0,145.0,17,262.5
15,1988,oly,M,16.0,Kim Ki-Woong,KOR),B,66.95,-130.0,130.0,-135.0,130.0,13,130.0,0.0,0.0,130.0,20,260.0
16,1988,oly,M,17.0,Edwaldo Santos,BRA),B,67.35,110.0,115.0,120.0,120.0,19,-140.0,140.0,-150.0,140.0,19,260.0
17,1988,oly,M,18.0,Taveuni Ofisa,SAM),C,67.2,100.0,107.5,-112.5,107.5,21,-142.5,-142.5,142.5,142.5,18,250.0
18,1988,oly,M,19.0,Pinye Malaibi,PNG),C,66.95,90.0,102.5,105.0,105.0,22,115.0,-125.0,125.0,125.0,21,230.0
19,1988,oly,M,20.0,Mohamadamine Alaywan,LIB),C,66.65,90.0,95.0,-100.0,95.0,23,115.0,-120.0,122.5,122.5,23,217.5
20,1988,oly,M,21.0,Joseph Kaddu Kuteesa,UGA),C,65.15,90.0,-92.5,0.0,90.0,24,120.0,125.0,-127.5,125.0,21,215.0
21,1988,oly,M,22.0,Pete Fejeran,GUM),C,67.4,82.5,-87.5,-87.5,82.5,25,105.0,110.0,-115.0,110.0,24,192.5
22,1988,oly,M,0.0,Chang Shun-Chien,TPE),C,66.15,125.0,132.5,-135.0,132.5,10,0.0,0.0,0.0,0.0,25,0.0
23,1988,oly,M,0.0,Paolo Casadei,SMR),C,67.2,-107.5,-107.5,-107.5,-107.5,26,0.0,0.0,0.0,0.0,25,0.0
24,1988,oly,M,0.0,Jouni Grönman,FIN),A,67.2,-140.0,-140.0,-140.0,-140.0,29,0.0,0.0,0.0,0.0,25,0.0
25,1988,oly,M,0.0,Park Tae-Min,KOR),A,67.2,-132.5,-132.5,-132.5,-132.5,28,0.0,0.0,0.0,0.0,25,0.0
26,1988,oly,M,0.0,Yasushige Sasaki,JPN),B,67.25,-130.0,-130.0,-130.0,-130.0,27,0.0,0.0,0.0,0.0,25,0.0
27,1988,oly,M,0.0,Fernando Mariaca,ESP),B,66.8,127.5,-132.5,-132.5,127.5,14,160.0,-165.0,-165.0,160.0,12,0.0
28,1988,oly,M,0.0,Angel Guenchev,BUL),A,67.35,150.0,157.5,160.0,160.0,1,190.0,197.5,202.5,202.5,1,0.0
