,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2016,oly,W,1.0,Rim Jong-sim,North Korea,A,74.47,117.0,-121.0,121.0,121.0,1,145.0,153.0,-162.0,153.0,1,274.0
1,2016,oly,W,2.0,Darya Naumava,Belarus,A,74.63,107.0,112.0,116.0,116.0,2,136.0,139.0,142.0,142.0,2,258.0
2,2016,oly,W,3.0,Lidia Valentín,Spain,A,74.0,112.0,-116.0,116.0,116.0,2,135.0,138.0,141.0,141.0,3,257.0
3,2016,oly,W,4.0,Ubaldina Valoyes,Colombia,A,74.28,106.0,109.0,111.0,111.0,5,131.0,136.0,-138.0,136.0,4,247.0
4,2016,oly,W,5.0,Iryna Dekha,Ukraine,A,74.89,111.0,114.0,-116.0,114.0,4,133.0,-138.0,-141.0,133.0,8,247.0
5,2016,oly,W,6.0,Jenny Arthur,United States,A,74.65,-103.0,103.0,107.0,107.0,6,130.0,135.0,-141.0,135.0,5,242.0
6,2016,oly,W,7.0,María Fernanda Valdés,Chile,B,74.66,-107.0,-107.0,107.0,107.0,6,135.0,-142.0,-142.0,135.0,5,242.0
7,2016,oly,W,8.0,Gaëlle Nayo-Ketchanke,France,A,73.61,102.0,-107.0,-107.0,102.0,8,132.0,135.0,-140.0,135.0,5,237.0
8,2016,oly,W,9.0,Alejandra Garza,Mexico,B,74.59,-98.0,98.0,-101.0,98.0,10,-125.0,125.0,126.0,126.0,9,224.0
9,2016,oly,W,10.0,Sona Poghosyan,Armenia,B,72.52,92.0,97.0,-100.0,97.0,11,115.0,122.0,126.0,126.0,9,223.0
10,2016,oly,W,11.0,Mary Opeloge,Samoa,B,74.56,97.0,100.0,-102.0,100.0,9,115.0,117.0,118.0,118.0,11,218.0
11,2016,oly,W,12.0,Natalia Prișcepa,Moldova,B,73.72,93.0,97.0,-100.0,97.0,11,110.0,116.0,-123.0,116.0,12,213.0
12,2016,oly,W,13.0,Assiya İpek,Turkey,B,69.77,80.0,83.0,-85.0,83.0,13,95.0,100.0,103.0,103.0,13,186.0
13,2016,oly,W,14.0,Samira Ouass,Morocco,B,73.68,70.0,75.0,-80.0,75.0,14,90.0,-96.0,97.0,97.0,14,172.0
14,2016,oly,W,0.0,Jaqueline Ferreira,Brazil,A,74.89,-103.0,-103.0,-103.0,-103.0,15,0.0,0.0,0.0,0.0,15,0.0
