,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1980,oly,M,1.0,Viktor Mazin,URS,A,59.65,122.5,127.5,130.0,130.0,1,155.0,160.0,-162.5,160.0,1,290.0
1,1980,oly,M,2.0,Stefan Dimitrov,BUL,A,59.4,122.5,127.5,-130.0,127.5,2,-152.5,152.5,160.0,160.0,1,287.5
2,1980,oly,M,3.0,Marek Seweryn,POL,A,59.55,122.5,127.5,-130.0,127.5,2,155.0,-162.5,-162.5,155.0,3,282.5
3,1980,oly,M,4.0,Antoni Pawlak,POL,A,59.65,-120.0,120.0,-125.0,120.0,6,150.0,155.0,-162.5,155.0,3,275.0
4,1980,oly,M,5.0,Julio Loscos,CUB,A,59.7,120.0,125.0,-127.5,125.0,4,-150.0,150.0,-157.5,150.0,6,275.0
5,1980,oly,M,6.0,František Nedvěd,TCH,A,59.7,117.5,-122.5,122.5,122.5,5,-147.5,147.5,150.0,150.0,6,272.5
6,1980,oly,M,7.0,Víctor Pérez,CUB,A,59.4,117.5,-122.5,-122.5,117.5,7,147.5,152.5,-157.5,152.5,5,270.0
7,1980,oly,M,8.0,Gelu Radu,ROU,A,60.0,115.0,-120.0,-120.0,115.0,8,-150.0,150.0,-157.5,150.0,6,265.0
8,1980,oly,M,9.0,Jean-Claude Chavigny,FRA,A,59.6,110.0,-115.0,115.0,115.0,8,140.0,-150.0,-150.0,140.0,9,255.0
9,1980,oly,M,10.0,Fajsal Matloub Fathi,IRQ,A,60.0,105.0,112.5,115.0,115.0,8,132.5,137.5,-140.0,137.5,11,252.5
10,1980,oly,M,11.0,Mohamed Gouni,ALG,A,59.65,107.5,-112.5,-112.5,107.5,12,132.5,137.5,140.0,140.0,9,247.5
11,1980,oly,M,12.0,Geoffrey Laws,GBR,A,60.0,105.0,110.0,-112.5,110.0,11,-135.0,135.0,-140.0,135.0,12,245.0
12,1980,oly,M,13.0,Faouaz Nadirin,SYR,A,59.9,97.5,102.5,-105.0,102.5,13,122.5,127.5,-130.0,127.5,13,230.0
13,1980,oly,M,14.0,Sydney Ikebaku,NGR,A,59.65,90.0,97.5,-102.5,97.5,15,115.0,120.0,125.0,125.0,14,222.5
14,1980,oly,M,15.0,Rajendra Pradhan,NEP,A,59.2,62.5,67.5,-70.0,67.5,16,80.0,85.0,-90.0,85.0,15,152.5
15,1980,oly,M,0.0,Paulo Batista de Sene,BRA,A,59.65,100.0,-105.0,-105.0,100.0,14,-135.0,-135.0,-135.0,-135.0,18,0.0
16,1980,oly,M,0.0,Constantin Chiru,ROU,A,59.6,-120.0,-120.0,-120.0,-120.0,18,0.0,0.0,0.0,0.0,16,0.0
17,1980,oly,M,0.0,Jeffrey Bryce,GBR,A,56.0,-105.0,-105.0,-105.0,-105.0,17,0.0,0.0,0.0,0.0,16,0.0
